,timestamp_year,timestamp_month,timestamp_day,total_irradiance
936,1982,7,26,1367.8020000000001
937,1982,7,27,1367.8870000000002
938,1982,7,28,1367.4720000000002
939,1982,7,29,1367.6070000000002
940,1982,7,30,1367.604
941,1982,7,31,1367.9720000000002
942,1982,8,1,1368.375
943,1982,8,2,1367.971
944,1982,8,3,1367.7839999999999
945,1982,8,4,1367.5629999999999
946,1982,8,5,1367.27
947,1982,8,6,1367.475
948,1982,8,7,1367.275
949,1982,8,8,1367.1070000000002
950,1982,8,9,1367.479
951,1982,8,10,1367.477
952,1982,8,11,1367.868
953,1982,8,12,1368.138
954,1982,8,13,1368.1660000000002
955,1982,8,14,1368.132
956,1982,8,15,1367.641
957,1982,8,16,1367.4589999999998
958,1982,8,17,1368.1629999999998
959,1982,8,18,1367.193
960,1982,8,19,1367.479
961,1982,8,20,1366.92
962,1982,8,21,1367.47
963,1982,8,22,1366.953
964,1982,8,23,1367.1329999999998
965,1982,8,24,1367.0339999999999
966,1982,8,25,1366.882
967,1982,8,26,1366.6689999999999
968,1982,8,27,1366.98
969,1982,8,28,1367.3020000000001
970,1982,8,29,1367.395
971,1982,8,30,1367.842
972,1982,8,31,1367.9720000000002
973,1982,9,1,1368.286
974,1982,9,2,1368.076
975,1982,9,3,1367.832
976,1982,9,4,1367.9979999999998
977,1982,9,5,1367.973
978,1982,9,6,1368.549
979,1982,9,7,1368.4379999999999
980,1982,9,8,1368.375
981,1982,9,9,1368.405
982,1982,9,10,
983,1982,9,11,1368.355
984,1982,9,12,1368.0610000000001
985,1982,9,13,1368.1370000000002
986,1982,9,14,1367.779
987,1982,9,15,
988,1982,9,16,1367.404
989,1982,9,17,1367.8120000000001
990,1982,9,18,1367.082
991,1982,9,19,1367.7220000000002
992,1982,9,20,1366.974
993,1982,9,21,1367.96
994,1982,9,22,1367.9389999999999
995,1982,9,23,1368.422
996,1982,9,24,1367.6
997,1982,9,25,1367.864
998,1982,9,26,1368.3529999999998
999,1982,9,27,1367.7160000000001
1000,1982,9,28,1367.255
1001,1982,9,29,1367.332
1002,1982,9,30,1367.4979999999998
1003,1982,10,1,1367.401
1004,1982,10,2,1367.743
1005,1982,10,3,1368.276
1006,1982,10,4,1368.8010000000002
1007,1982,10,5,1368.8829999999998
1008,1982,10,6,1368.5520000000001
1009,1982,10,7,1368.4229999999998
1010,1982,10,8,1368.1770000000001
1011,1982,10,9,1368.029
1012,1982,10,10,1368.181
1013,1982,10,11,1368.1770000000001
1014,1982,10,12,1368.1170000000002
1015,1982,10,13,1367.668
1016,1982,10,14,1367.7020000000002
1017,1982,10,15,1367.695
1018,1982,10,16,1367.5539999999999
1019,1982,10,17,1367.779
1020,1982,10,18,1367.6860000000001
1021,1982,10,19,1367.63
1022,1982,10,20,1368.088
1023,1982,10,21,1368.016
1024,1982,10,22,1368.007
1025,1982,10,23,1368.517
1026,1982,10,24,1367.891
1027,1982,10,25,1367.9489999999998
1028,1982,10,26,1367.987
1029,1982,10,27,1367.88
1030,1982,10,28,1368.685
1031,1982,10,29,1368.602
1032,1982,10,30,1368.515
1033,1982,10,31,1368.01
1034,1982,11,1,1368.7839999999999
1035,1982,11,2,1369.317
1036,1982,11,3,1368.406
1037,1982,11,4,1368.8129999999999
1038,1982,11,5,1368.4360000000001
1039,1982,11,6,1367.737
1040,1982,11,7,1368.362
1041,1982,11,8,1368.501
1042,1982,11,9,1368.205
1043,1982,11,10,1368.3470000000002
1044,1982,11,11,1367.7120000000002
1045,1982,11,12,1367.31
1046,1982,11,13,1366.953
1047,1982,11,14,
1048,1982,11,15,
1049,1982,11,16,1367.703
1050,1982,11,17,1367.4679999999998
1051,1982,11,18,1368.0420000000001
1052,1982,11,19,1367.4379999999999
1053,1982,11,20,1367.6879999999999
1054,1982,11,21,1368.4579999999999
1055,1982,11,22,1367.0179999999998
1056,1982,11,23,1367.045
1057,1982,11,24,1367.3139999999999
1058,1982,11,25,1368.045
1059,1982,11,26,1368.1270000000002
1060,1982,11,27,1368.3110000000001
1061,1982,11,28,1367.981
1062,1982,11,29,1367.595
1063,1982,11,30,1367.092
1064,1982,12,1,1367.789
1065,1982,12,2,1367.3470000000002
1066,1982,12,3,1367.3229999999999
1067,1982,12,4,1367.2779999999998
1068,1982,12,5,1367.146
1069,1982,12,6,1367.58
1070,1982,12,7,
1071,1982,12,8,1368.193
1072,1982,12,9,1367.8120000000001
1073,1982,12,10,1367.9070000000002
1074,1982,12,11,1367.605
1075,1982,12,12,1367.503
1076,1982,12,13,1367.029
1077,1982,12,14,1366.7379999999998
1078,1982,12,15,1367.296
1079,1982,12,16,1367.399
1080,1982,12,17,1368.507
1081,1982,12,18,1368.901
1082,1982,12,19,1368.4260000000002
1083,1982,12,20,1368.524
1084,1982,12,21,1368.2179999999998
1085,1982,12,22,1368.015
1086,1982,12,23,1367.895
1087,1982,12,24,
1088,1982,12,25,1368.0870000000002
1089,1982,12,26,
1090,1982,12,27,
1091,1982,12,28,1367.4460000000001
1092,1982,12,29,1367.9289999999999
1093,1982,12,30,
1094,1982,12,31,1367.817
1095,1983,1,1,
1096,1983,1,2,1368.7779999999998
1097,1983,1,3,1367.769
1098,1983,1,4,1367.682
1099,1983,1,5,1367.379
1100,1983,1,6,1368.5529999999999
1101,1983,1,7,1368.2060000000001
1102,1983,1,8,1367.129
1103,1983,1,9,1367.865
1104,1983,1,10,1368.5179999999998
1105,1983,1,11,1367.506
1106,1983,1,12,1367.836
1107,1983,1,13,1368.595
1108,1983,1,14,1368.171
1109,1983,1,15,1367.4520000000002
1110,1983,1,16,1367.2979999999998
1111,1983,1,17,1367.652
1112,1983,1,18,1366.9979999999998
1113,1983,1,19,1367.244
1114,1983,1,20,1367.236
1115,1983,1,21,1367.204
1116,1983,1,22,1367.842
1117,1983,1,23,1367.385
1118,1983,1,24,1368.164
1119,1983,1,25,1368.338
1120,1983,1,26,1368.1370000000002
1121,1983,1,27,1367.809
1122,1983,1,28,1367.751
1123,1983,1,29,1367.885
1124,1983,1,30,1367.714
1125,1983,1,31,1367.872
1126,1983,2,1,1367.9460000000001
1127,1983,2,2,1368.0610000000001
1128,1983,2,3,1368.013
1129,1983,2,4,1368.234
1130,1983,2,5,1367.45
1131,1983,2,6,1367.457
1132,1983,2,7,1366.871
1133,1983,2,8,1367.4589999999998
1134,1983,2,9,1368.156
1135,1983,2,10,1368.38
1136,1983,2,11,1368.495
1137,1983,2,12,1368.3310000000001
1138,1983,2,13,1368.76
1139,1983,2,14,1368.036
1140,1983,2,15,1368.191
1141,1983,2,16,1367.9129999999998
1142,1983,2,17,1367.351
1143,1983,2,18,1366.964
1144,1983,2,19,1366.2779999999998
1145,1983,2,20,1367.985
1146,1983,2,21,1366.351
1147,1983,2,22,1368.285
1148,1983,2,23,1368.116
1149,1983,2,24,1367.973
1150,1983,2,25,1367.859
1151,1983,2,26,1367.1760000000002
1152,1983,2,27,1367.356
1153,1983,2,28,1367.517
1154,1983,3,1,1368.0020000000002
1155,1983,3,2,1367.309
1156,1983,3,3,1367.902
1157,1983,3,4,1366.621
1158,1983,3,5,1367.03
1159,1983,3,6,1367.119
1160,1983,3,7,1367.5510000000002
1161,1983,3,8,1366.026
1162,1983,3,9,1367.683
1163,1983,3,10,1367.9470000000001
1164,1983,3,11,1367.85
1165,1983,3,12,1367.727
1166,1983,3,13,1367.604
1167,1983,3,14,1367.213
1168,1983,3,15,1366.495
1169,1983,3,16,
1170,1983,3,17,1367.973
1171,1983,3,18,1367.56
1172,1983,3,19,1367.629
1173,1983,3,20,1367.628
1174,1983,3,21,1367.3470000000002
1175,1983,3,22,1367.319
1176,1983,3,23,1368.3929999999998
1177,1983,3,24,1368.106
1178,1983,3,25,1368.567
1179,1983,3,26,1368.2420000000002
1180,1983,3,27,1367.164
1181,1983,3,28,1368.001
1182,1983,3,29,1367.5320000000002
1183,1983,3,30,1366.7479999999998
1184,1983,3,31,1367.588
1185,1983,4,1,1367.5639999999999
1186,1983,4,2,1366.925
1187,1983,4,3,1366.485
1188,1983,4,4,1367.432
1189,1983,4,5,1367.902
1190,1983,4,6,1368.1589999999999
1191,1983,4,7,1366.986
1192,1983,4,8,1367.0410000000002
1193,1983,4,9,1367.293
1194,1983,4,10,1367.619
1195,1983,4,11,1367.297
1196,1983,4,12,1367.61
1197,1983,4,13,1367.09
1198,1983,4,14,1368.1670000000001
1199,1983,4,15,1367.7720000000002
1200,1983,4,16,1367.5120000000002
1201,1983,4,17,1366.9360000000001
1202,1983,4,18,1367.326
1203,1983,4,19,1367.726
1204,1983,4,20,1367.681
1205,1983,4,21,1367.906
1206,1983,4,22,1367.443
1207,1983,4,23,1367.981
1208,1983,4,24,1367.733
1209,1983,4,25,1367.149
1210,1983,4,26,1367.505
1211,1983,4,27,1367.601
1212,1983,4,28,1367.52
1213,1983,4,29,1367.513
1214,1983,4,30,
1215,1983,5,1,1367.171
1216,1983,5,2,1367.9820000000002
1217,1983,5,3,1367.7379999999998
1218,1983,5,4,1367.987
1219,1983,5,5,1368.0639999999999
1220,1983,5,6,1367.609
1221,1983,5,7,1367.594
1222,1983,5,8,1367.8570000000002
1223,1983,5,9,1367.104
1224,1983,5,10,1367.066
1225,1983,5,11,1366.8120000000001
1226,1983,5,12,1366.195
1227,1983,5,13,1366.72
1228,1983,5,14,1366.832
1229,1983,5,15,1367.09
1230,1983,5,16,1367.0339999999999
1231,1983,5,17,1367.649
1232,1983,5,18,
1233,1983,5,19,1367.2479999999998
1234,1983,5,20,1367.911
1235,1983,5,21,1366.761
1236,1983,5,22,1366.609
1237,1983,5,23,1367.016
1238,1983,5,24,1367.56
1239,1983,5,25,1367.441
1240,1983,5,26,1367.844
1241,1983,5,27,1367.7179999999998
1242,1983,5,28,1368.14
1243,1983,5,29,1368.414
1244,1983,5,30,1368.443
1245,1983,5,31,1368.3410000000001
1246,1983,6,1,1367.612
1247,1983,6,2,1367.629
1248,1983,6,3,1367.0720000000001
1249,1983,6,4,1366.908
1250,1983,6,5,1366.5
1251,1983,6,6,1366.3410000000001
1252,1983,6,7,1366.5839999999998
1253,1983,6,8,1366.4029999999998
1254,1983,6,9,1366.639
1255,1983,6,10,1367.1779999999999
1256,1983,6,11,1366.9920000000002
1257,1983,6,12,
1258,1983,6,13,1366.9129999999998
1259,1983,6,14,1368.089
1260,1983,6,15,1367.808
1261,1983,6,16,1367.901
1262,1983,6,17,1368.029
1263,1983,6,18,1367.516
1264,1983,6,19,1367.507
1265,1983,6,20,1368.18
1266,1983,6,21,1367.888
1267,1983,6,22,
1268,1983,6,23,1367.746
1269,1983,6,24,
1270,1983,6,25,1367.749
1271,1983,6,26,1367.9520000000002
1272,1983,6,27,1368.1770000000001
1273,1983,6,28,1367.61
1274,1983,6,29,1367.49
1275,1983,6,30,1367.408
1276,1983,7,1,1367.066
1277,1983,7,2,1367.444
1278,1983,7,3,1367.1470000000002
1279,1983,7,4,1367.809
1280,1983,7,5,1367.7910000000002
1281,1983,7,6,1367.785
1282,1983,7,7,1367.8129999999999
1283,1983,7,8,1367.503
1284,1983,7,9,1366.9489999999998
1285,1983,7,10,1367.849
1286,1983,7,11,1367.433
1287,1983,7,12,1367.4620000000002
1288,1983,7,13,1367.62
1289,1983,7,14,1367.5220000000002
1290,1983,7,15,1367.489
1291,1983,7,16,1367.638
1292,1983,7,17,1366.6670000000001
1293,1983,7,18,1368.1370000000002
1294,1983,7,19,1368.104
1295,1983,7,20,1368.219
1296,1983,7,21,1367.864
1297,1983,7,22,1367.5970000000002
1298,1983,7,23,1367.7160000000001
1299,1983,7,24,1367.855
1300,1983,7,25,1367.565
1301,1983,7,26,1367.674
1302,1983,7,27,1368.065
1303,1983,7,28,1367.609
1304,1983,7,29,1367.658
1305,1983,7,30,1367.608
1306,1983,7,31,1367.2479999999998
1307,1983,8,1,1367.27
1308,1983,8,2,1367.1229999999998
1309,1983,8,3,1366.648
1310,1983,8,4,1367.182
1311,1983,8,5,1367.7089999999998
1312,1983,8,6,1367.743
1313,1983,8,7,1367.793
1314,1983,8,8,1368.1770000000001
1315,1983,8,9,1367.964
1316,1983,8,10,1367.031
1317,1983,8,11,1367.777
1318,1983,8,12,1367.4379999999999
1319,1983,8,13,1367.539
1320,1983,8,14,1367.769
1321,1983,8,15,1367.973
1322,1983,8,16,1367.1529999999998
1323,1983,8,17,1368.295
1324,1983,8,18,1368.156
1325,1983,8,19,1368.0439999999999
1326,1983,8,20,
1327,1983,8,21,1367.6229999999998
1328,1983,8,22,1367.816
1329,1983,8,23,1367.4189999999999
1330,1983,8,24,1368.227
1331,1983,8,25,1367.848
1332,1983,8,26,1367.381
1333,1983,8,27,1367.845
1334,1983,8,28,1367.682
1335,1983,8,29,1367.578
1336,1983,8,30,1367.6860000000001
1337,1983,8,31,1367.5510000000002
1338,1983,9,1,1367.895
1339,1983,9,2,1367.64
1340,1983,9,3,1367.86
1341,1983,9,4,1367.68
1342,1983,9,5,1367.763
1343,1983,9,6,1367.174
1344,1983,9,7,
1345,1983,9,8,1367.7839999999999
1346,1983,9,9,1367.745
1347,1983,9,10,1367.8239999999998
1348,1983,9,11,1368.213
1349,1983,9,12,1368.1660000000002
1350,1983,9,13,1367.614
1351,1983,9,14,1367.7679999999998
1352,1983,9,15,1367.724
1353,1983,9,16,1367.443
1354,1983,9,17,1367.704
1355,1983,9,18,1367.618
1356,1983,9,19,1366.81
1357,1983,9,20,1367.828
1358,1983,9,21,1367.9920000000002
1359,1983,9,22,1368.0639999999999
1360,1983,9,23,
1361,1983,9,24,
1362,1983,9,25,
1363,1983,9,26,
1364,1983,9,27,
1365,1983,9,28,
1366,1983,9,29,
1367,1983,9,30,
1368,1983,10,1,
1369,1983,10,2,
1370,1983,10,3,1367.592
1371,1983,10,4,1367.874
1372,1983,10,5,1367.765
1373,1983,10,6,1367.2220000000002
1374,1983,10,7,1367.3570000000002
1375,1983,10,8,1366.662
1376,1983,10,9,1367.661
1377,1983,10,10,1367.648
1378,1983,10,11,1367.725
1379,1983,10,12,1367.901
1380,1983,10,13,1367.886
1381,1983,10,14,1368.079
1382,1983,10,15,
1383,1983,10,16,
1384,1983,10,17,1367.896
1385,1983,10,18,1367.3239999999998
1386,1983,10,19,1366.98
1387,1983,10,20,1367.556
1388,1983,10,21,1367.243
1389,1983,10,22,1367.8410000000001
1390,1983,10,23,1367.592
1391,1983,10,24,1367.027
1392,1983,10,25,1367.257
1393,1983,10,26,1367.0079999999998
1394,1983,10,27,1367.6689999999999
1395,1983,10,28,1367.389
1396,1983,10,29,1367.079
1397,1983,10,30,1367.527
1398,1983,10,31,1367.854
1399,1983,11,1,
1400,1983,11,2,1366.996
1401,1983,11,3,1368.0320000000002
1402,1983,11,4,
1403,1983,11,5,
1404,1983,11,6,
1405,1983,11,7,
1406,1983,11,8,
1407,1983,11,9,
1408,1983,11,10,
1409,1983,11,11,
1410,1983,11,12,
1411,1983,11,13,
1412,1983,11,14,
1413,1983,11,15,
1414,1983,11,16,
1415,1983,11,17,
1416,1983,11,18,
1417,1983,11,19,
1418,1983,11,20,
1419,1983,11,21,
1420,1983,11,22,
1421,1983,11,23,
1422,1983,11,24,
1423,1983,11,25,
1424,1983,11,26,
1425,1983,11,27,
1426,1983,11,28,
1427,1983,11,29,
1428,1983,11,30,
1429,1983,12,1,
1430,1983,12,2,
1431,1983,12,3,
1432,1983,12,4,1367.711
1433,1983,12,5,
1434,1983,12,6,
1435,1983,12,7,
1436,1983,12,8,
1437,1983,12,9,
1438,1983,12,10,
1439,1983,12,11,
1440,1983,12,12,
1441,1983,12,13,
1442,1983,12,14,
1443,1983,12,15,
1444,1983,12,16,
1445,1983,12,17,
1446,1983,12,18,
1447,1983,12,19,
1448,1983,12,20,1367.859
1449,1983,12,21,1368.404
1450,1983,12,22,
1451,1983,12,23,
1452,1983,12,24,
1453,1983,12,25,1367.9660000000001
1454,1983,12,26,
1455,1983,12,27,
1456,1983,12,28,
1457,1983,12,29,
1458,1983,12,30,
1459,1983,12,31,
1460,1984,1,1,
1461,1984,1,2,
1462,1984,1,3,
1463,1984,1,4,
1464,1984,1,5,
1465,1984,1,6,
1466,1984,1,7,
1467,1984,1,8,
1468,1984,1,9,
1469,1984,1,10,
1470,1984,1,11,
1471,1984,1,12,
1472,1984,1,13,
1473,1984,1,14,1366.746
1474,1984,1,15,
1475,1984,1,16,1366.851
1476,1984,1,17,
1477,1984,1,18,
1478,1984,1,19,
1479,1984,1,20,
1480,1984,1,21,
1481,1984,1,22,
1482,1984,1,23,
1483,1984,1,24,1365.774
1484,1984,1,25,1365.846
1485,1984,1,26,
1486,1984,1,27,
1487,1984,1,28,
1488,1984,1,29,
1489,1984,1,30,
1490,1984,1,31,
1491,1984,2,1,
1492,1984,2,2,
1493,1984,2,3,
1494,1984,2,4,
1495,1984,2,5,
1496,1984,2,6,
1497,1984,2,7,
1498,1984,2,8,
1499,1984,2,9,
1500,1984,2,10,
1501,1984,2,11,
1502,1984,2,12,
1503,1984,2,13,
1504,1984,2,14,
1505,1984,2,15,
1506,1984,2,16,
1507,1984,2,17,
1508,1984,2,18,1367.485
1509,1984,2,19,
1510,1984,2,20,1367.211
1511,1984,2,21,1366.4979999999998
1512,1984,2,22,1366.6760000000002
1513,1984,2,23,
1514,1984,2,24,
1515,1984,2,25,
1516,1984,2,26,
1517,1984,2,27,
1518,1984,2,28,
1519,1984,2,29,
1520,1984,3,1,
1521,1984,3,2,
1522,1984,3,3,
1523,1984,3,4,
1524,1984,3,5,
1525,1984,3,6,
1526,1984,3,7,
1527,1984,3,8,
1528,1984,3,9,
1529,1984,3,10,
1530,1984,3,11,
1531,1984,3,12,
1532,1984,3,13,
1533,1984,3,14,
1534,1984,3,15,
1535,1984,3,16,
1536,1984,3,17,
1537,1984,3,18,
1538,1984,3,19,
1539,1984,3,20,
1540,1984,3,21,
1541,1984,3,22,
1542,1984,3,23,
1543,1984,3,24,
1544,1984,3,25,
1545,1984,3,26,
1546,1984,3,27,
1547,1984,3,28,
1548,1984,3,29,
1549,1984,3,30,
1550,1984,3,31,
1551,1984,4,1,
1552,1984,4,2,
1553,1984,4,3,
1554,1984,4,4,
1555,1984,4,5,
1556,1984,4,6,
1557,1984,4,7,
1558,1984,4,8,
1559,1984,4,9,
1560,1984,4,10,
1561,1984,4,11,
1562,1984,4,12,
1563,1984,4,13,
1564,1984,4,14,
1565,1984,4,15,
1566,1984,4,16,
1567,1984,4,17,
1568,1984,4,18,
1569,1984,4,19,
1570,1984,4,20,
1571,1984,4,21,
1572,1984,4,22,
1573,1984,4,23,
1574,1984,4,24,
1575,1984,4,25,
1576,1984,4,26,1364.9029999999998
1577,1984,4,27,
1578,1984,4,28,
1579,1984,4,29,
1580,1984,4,30,
1581,1984,5,1,1366.245
1582,1984,5,2,
1583,1984,5,3,1367.257
1584,1984,5,4,1367.505
1585,1984,5,5,1367.5379999999998
1586,1984,5,6,1367.519
1587,1984,5,7,1367.317
1588,1984,5,8,1366.98
1589,1984,5,9,1366.559
1590,1984,5,10,1366.1860000000001
1591,1984,5,11,1366.0
1592,1984,5,12,1366.086
1593,1984,5,13,
1594,1984,5,14,1366.6529999999998
1595,1984,5,15,
1596,1984,5,16,1367.5220000000002
1597,1984,5,17,1367.6470000000002
1598,1984,5,18,1367.7920000000001
1599,1984,5,19,1367.757
1600,1984,5,20,1367.7179999999998
1601,1984,5,21,1367.5910000000001
1602,1984,5,22,1367.432
1603,1984,5,23,1367.254
1604,1984,5,24,1367.1370000000002
1605,1984,5,25,1367.1729999999998
1606,1984,5,26,1367.366
1607,1984,5,27,1367.618
1608,1984,5,28,1367.7620000000002
1609,1984,5,29,1367.6629999999998
1610,1984,5,30,1367.524
1611,1984,5,31,1367.235
1612,1984,6,1,1367.2120000000002
1613,1984,6,2,1367.463
1614,1984,6,3,1367.5629999999999
1615,1984,6,4,1367.704
1616,1984,6,5,1367.754
1617,1984,6,6,1367.755
1618,1984,6,7,1367.6689999999999
1619,1984,6,8,1367.665
1620,1984,6,9,1367.68
1621,1984,6,10,1367.786
1622,1984,6,11,1367.8220000000001
1623,1984,6,12,1367.836
1624,1984,6,13,1367.726
1625,1984,6,14,1367.618
1626,1984,6,15,1367.4589999999998
1627,1984,6,16,1367.485
1628,1984,6,17,1367.527
1629,1984,6,18,1367.46
1630,1984,6,19,1367.276
1631,1984,6,20,1367.245
1632,1984,6,21,1367.3470000000002
1633,1984,6,22,1367.351
1634,1984,6,23,1367.3010000000002
1635,1984,6,24,1367.297
1636,1984,6,25,
1637,1984,6,26,
1638,1984,6,27,1367.194
1639,1984,6,28,1367.263
1640,1984,6,29,1367.3729999999998
1641,1984,6,30,1367.4379999999999
1642,1984,7,1,1367.47
1643,1984,7,2,1367.588
1644,1984,7,3,1367.525
1645,1984,7,4,1367.624
1646,1984,7,5,1367.672
1647,1984,7,6,1367.671
1648,1984,7,7,1367.646
1649,1984,7,8,1367.626
1650,1984,7,9,1367.5929999999998
1651,1984,7,10,1367.505
1652,1984,7,11,1367.473
1653,1984,7,12,1367.543
1654,1984,7,13,1367.6370000000002
1655,1984,7,14,1367.62
1656,1984,7,15,1367.606
1657,1984,7,16,1367.549
1658,1984,7,17,1367.5120000000002
1659,1984,7,18,1367.467
1660,1984,7,19,1367.4560000000001
1661,1984,7,20,1367.4479999999999
1662,1984,7,21,1367.386
1663,1984,7,22,1367.366
1664,1984,7,23,1367.351
1665,1984,7,24,1367.35
1666,1984,7,25,1367.376
1667,1984,7,26,1367.376
1668,1984,7,27,1367.364
1669,1984,7,28,1367.38
1670,1984,7,29,1367.418
1671,1984,7,30,1367.496
1672,1984,7,31,1367.5479999999998
1673,1984,8,1,1367.568
1674,1984,8,2,1367.609
1675,1984,8,3,1367.576
1676,1984,8,4,1367.606
1677,1984,8,5,1367.626
1678,1984,8,6,1367.66
1679,1984,8,7,1367.56
1680,1984,8,8,1367.47
1681,1984,8,9,1367.389
1682,1984,8,10,1367.375
1683,1984,8,11,1367.4560000000001
1684,1984,8,12,1367.524
1685,1984,8,13,1367.58
1686,1984,8,14,1367.547
1687,1984,8,15,1367.4479999999999
1688,1984,8,16,1367.35
1689,1984,8,17,1367.296
1690,1984,8,18,1367.243
1691,1984,8,19,1367.1889999999999
1692,1984,8,20,1367.174
1693,1984,8,21,1367.2
1694,1984,8,22,1367.213
1695,1984,8,23,1367.1870000000001
1696,1984,8,24,1367.203
1697,1984,8,25,1367.156
1698,1984,8,26,1367.214
1699,1984,8,27,1367.265
1700,1984,8,28,1367.223
1701,1984,8,29,1367.162
1702,1984,8,30,
1703,1984,8,31,
1704,1984,9,1,
1705,1984,9,2,
1706,1984,9,3,
1707,1984,9,4,
1708,1984,9,5,
1709,1984,9,6,1367.575
1710,1984,9,7,1367.557
1711,1984,9,8,1367.5510000000002
1712,1984,9,9,1367.5179999999998
1713,1984,9,10,1367.6
1714,1984,9,11,1367.5970000000002
1715,1984,9,12,1367.35
1716,1984,9,13,1367.265
1717,1984,9,14,1367.184
1718,1984,9,15,1367.1860000000001
1719,1984,9,16,1367.192
1720,1984,9,17,1367.223
1721,1984,9,18,1367.241
1722,1984,9,19,1367.29
1723,1984,9,20,1367.237
1724,1984,9,21,1367.27
1725,1984,9,22,1367.2479999999998
1726,1984,9,23,1367.316
1727,1984,9,24,1367.336
1728,1984,9,25,1367.318
1729,1984,9,26,1367.352
1730,1984,9,27,1367.335
1731,1984,9,28,1367.3370000000002
1732,1984,9,29,1367.381
1733,1984,9,30,1367.379
1734,1984,10,1,1367.382
1735,1984,10,2,1367.405
1736,1984,10,3,1367.369
1737,1984,10,4,1367.401
1738,1984,10,5,1367.3729999999998
1739,1984,10,6,1367.356
1740,1984,10,7,1367.3870000000002
1741,1984,10,8,1367.3429999999998
1742,1984,10,9,1367.2520000000002
1743,1984,10,10,1367.191
1744,1984,10,11,1367.21
1745,1984,10,12,1367.1789999999999
1746,1984,10,13,1367.1979999999999
1747,1984,10,14,1367.201
1748,1984,10,15,1367.129
1749,1984,10,16,1367.088
1750,1984,10,17,1367.06
1751,1984,10,18,1367.1370000000002
1752,1984,10,19,1367.1329999999998
1753,1984,10,20,1367.1370000000002
1754,1984,10,21,1367.195
1755,1984,10,22,1367.225
1756,1984,10,23,1367.273
1757,1984,10,24,1367.2910000000002
1758,1984,10,25,1367.285
1759,1984,10,26,1367.25
1760,1984,10,27,1367.2620000000002
1761,1984,10,28,1367.236
1762,1984,10,29,1367.171
1763,1984,10,30,1367.195
1764,1984,10,31,1367.1970000000001
1765,1984,11,1,1367.1770000000001
1766,1984,11,2,1367.2
1767,1984,11,3,1367.217
1768,1984,11,4,1367.2160000000001
1769,1984,11,5,1367.2720000000002
1770,1984,11,6,1367.295
1771,1984,11,7,1367.269
1772,1984,11,8,1367.164
1773,1984,11,9,1367.191
1774,1984,11,10,1367.1789999999999
1775,1984,11,11,1367.211
1776,1984,11,12,1367.234
1777,1984,11,13,1366.855
1778,1984,11,14,1367.26
1779,1984,11,15,
1780,1984,11,16,1367.283
1781,1984,11,17,1367.283
1782,1984,11,18,1367.316
1783,1984,11,19,1367.355
1784,1984,11,20,1367.2910000000002
1785,1984,11,21,1367.219
1786,1984,11,22,1367.183
1787,1984,11,23,1367.104
1788,1984,11,24,1367.0439999999999
1789,1984,11,25,1366.886
1790,1984,11,26,1366.78
1791,1984,11,27,1366.763
1792,1984,11,28,1366.9070000000002
1793,1984,11,29,1367.0929999999998
1794,1984,11,30,1367.223
1795,1984,12,1,1367.3370000000002
1796,1984,12,2,1367.39
1797,1984,12,3,1367.3470000000002
1798,1984,12,4,1367.25
1799,1984,12,5,1367.219
1800,1984,12,6,1367.233
1801,1984,12,7,1367.1970000000001
1802,1984,12,8,1367.2079999999999
1803,1984,12,9,1367.23
1804,1984,12,10,1367.234
1805,1984,12,11,1367.129
1806,1984,12,12,1367.09
1807,1984,12,13,1367.125
1808,1984,12,14,1367.144
1809,1984,12,15,1367.1960000000001
1810,1984,12,16,1367.095
1811,1984,12,17,1367.14
1812,1984,12,18,1367.183
1813,1984,12,19,1367.243
1814,1984,12,20,1367.26
1815,1984,12,21,1367.204
1816,1984,12,22,1367.205
1817,1984,12,23,
1818,1984,12,24,1367.128
1819,1984,12,25,1367.1470000000002
1820,1984,12,26,1367.2160000000001
1821,1984,12,27,1367.2
1822,1984,12,28,
1823,1984,12,29,1367.217
1824,1984,12,30,
1825,1984,12,31,1367.25
1826,1985,1,1,1367.358
1827,1985,1,2,1367.42
1828,1985,1,3,1367.3120000000001
1829,1985,1,4,1367.381
1830,1985,1,5,1367.366
1831,1985,1,6,
1832,1985,1,7,1367.328
1833,1985,1,8,
1834,1985,1,9,1367.237
1835,1985,1,10,1367.172
1836,1985,1,11,1367.156
1837,1985,1,12,1367.1670000000001
1838,1985,1,13,1367.067
1839,1985,1,14,1367.005
1840,1985,1,15,1367.006
1841,1985,1,16,1366.969
1842,1985,1,17,1366.961
1843,1985,1,18,1367.0610000000001
1844,1985,1,19,1367.006
1845,1985,1,20,1366.7420000000002
1846,1985,1,21,1366.7
1847,1985,1,22,1366.851
1848,1985,1,23,1367.092
1849,1985,1,24,1367.155
1850,1985,1,25,1367.121
1851,1985,1,26,1367.0770000000002
1852,1985,1,27,1367.0710000000001
1853,1985,1,28,1367.096
1854,1985,1,29,1367.06
1855,1985,1,30,1367.07
1856,1985,1,31,1367.0710000000001
1857,1985,2,1,1367.0520000000001
1858,1985,2,2,1366.964
1859,1985,2,3,1367.09
1860,1985,2,4,1367.22
1861,1985,2,5,1367.1779999999999
1862,1985,2,6,1367.172
1863,1985,2,7,1367.148
1864,1985,2,8,1367.172
1865,1985,2,9,1367.257
1866,1985,2,10,1367.2910000000002
1867,1985,2,11,1367.246
1868,1985,2,12,1367.226
